"","SampleID","PrimerPairID","BarcodeID","ProjectID","MiSeqRun"
"4605","Poa_fendleriana_subsp_fendleriana_14282","ITS","Juliett451","ITS",150807
"4606","Poa_fendleriana_subsp_fendleriana_14282","atpB2","Juliett447","atpB_S766R_S3",160222
"4607","Poa_fendleriana_subsp_fendleriana_14282","ndhF","Juliett447","ndhF_5_803",160222
"4608","Poa_fendleriana_subsp_fendleriana_14282","ndhF3","Juliett447","ndhF_1318_3",160222
"4609","Poa_fendleriana_subsp_fendleriana_14282","trnT","Bravo63","trn_ab",150807
"4610","Trisetum_spicatum_14313","ndhF3","Juliett471","ndhF_1318_3",160222
"4611","Trisetum_spicatum_14313","trnLF","Charlie107","trn_cf",150807
"4612","Trisetum_spicatum_14313","matK2","Juliett471","matK_3F_3R",160222
"4613","Trisetum_spicatum_14313","trnT","Bravo87","trn_ab",150807
"4614","Trisetum_spicatum_14313","ndhF","Juliett471","ndhF_5_803",160222
"4615","Trisetum_spicatum_14313","atpB","Delta183","atpB_S1494R_S611",160222
"4616","Trisetum_spicatum_14313","rbcL_5","Juliett471","rbcL",150807
"4617","Trisetum_spicatum_14313","matK","Delta183","matK_1F_4R",160222
"4618","Trisetum_spicatum_14313","atpB2","Juliett471","atpB_S766R_S3",160222
"4619","Trisetum_spicatum_14313","ndhF2","Delta183","ndhF_803_1318",160222
"4620","Trisetum_spicatum_14313","ITS","Alpha3","ITS",150807
"4621","Trisetum_spicatum_14317","matK2","Golf297","matK_3F_3R",160222
"4622","Trisetum_spicatum_14317","trnT","Charlie105","trn_ab",150807
"4623","Trisetum_spicatum_14317","rbcL_5","Golf297","rbcL",150807
"4624","Trisetum_spicatum_14317","atpB","Echo201","atpB_S1494R_S611",160222
"4625","Trisetum_spicatum_14317","ndhF","Golf297","ndhF_5_803",160222
"4626","Trisetum_spicatum_14317","ITS","Alpha5","ITS",150807
"4627","Trisetum_spicatum_14317","matK","Echo201","matK_1F_4R",160222
"4628","Trisetum_spicatum_14317","trnLF","Charlie109","trn_cf",150807
"4629","Trisetum_spicatum_14317","atpB2","Golf297","atpB_S766R_S3",160222
"4630","Trisetum_spicatum_14317","ndhF3","Golf297","ndhF_1318_3",160222
"4631","Trisetum_spicatum_14317","ndhF2","Echo201","ndhF_803_1318",160222
"4632","Calamagrostis_purpurescens_14319","trnLF","Charlie110","trn_cf",150807
"4633","Calamagrostis_purpurescens_14319","atpB","Echo202","atpB_S1494R_S611",160222
"4634","Calamagrostis_purpurescens_14319","matK","Echo202","matK_1F_4R",160222
"4635","Calamagrostis_purpurescens_14319","matK2","Golf298","matK_3F_3R",160222
"4636","Calamagrostis_purpurescens_14319","ndhF","Golf298","ndhF_5_803",160222
"4637","Calamagrostis_purpurescens_14319","trnT","Charlie106","trn_ab",150807
"4638","Calamagrostis_purpurescens_14319","atpB2","Golf298","atpB_S766R_S3",160222
"4639","Calamagrostis_purpurescens_14319","ITS","Alpha6","ITS",150807
"4640","Calamagrostis_purpurescens_14319","ndhF2","Echo202","ndhF_803_1318",160222
"4641","Calamagrostis_purpurescens_14319","ndhF3","Golf298","ndhF_1318_3",160222
"4642","Calamagrostis_purpurescens_14319","rbcL_5","Golf298","rbcL",150807
"4643","Elymus_elymoides_14356","atpB","Echo229","atpB_S1494R_S611",160222
"4644","Elymus_elymoides_14356","ndhF2","Echo229","ndhF_803_1318",160222
"4645","Elymus_elymoides_14356","ITS","Bravo51","ITS",150807
"4646","Elymus_elymoides_14356","atpB2","Golf325","atpB_S766R_S3",160222
"4647","Elymus_elymoides_14356","rbcL_5","Golf325","rbcL",150807
"4648","Elymus_elymoides_14356","trnT","Charlie133","trn_ab",150807
"4649","Elymus_elymoides_14356","matK","Echo229","matK_1F_4R",160222
"4650","Elymus_elymoides_14356","trnLF","Delta153","trn_cf",150807
"4651","Elymus_elymoides_14356","matK2","Golf325","matK_3F_3R",160222
"4652","Elymus_elymoides_14356","ndhF3","Golf325","ndhF_1318_3",160222
"4653","Elymus_elymoides_14356","ndhF","Golf325","ndhF_5_803",160222
"4654","Poa_secunda_14357","ndhF2","Echo237","ndhF_803_1318",160222
"4655","Poa_secunda_14357","atpB","Echo237","atpB_S1494R_S611",160222
"4656","Poa_secunda_14357","matK2","Golf333","matK_3F_3R",160222
"4657","Poa_secunda_14357","ndhF3","Golf333","ndhF_1318_3",160222
"4658","Poa_secunda_14357","rbcL_5","Golf333","rbcL",150807
"4659","Poa_secunda_14357","ITS","Bravo59","ITS",150807
"4660","Poa_secunda_14357","trnT","Charlie141","trn_ab",150807
"4661","Poa_secunda_14357","trnLF","Delta146","trn_cf",150807
"4662","Poa_secunda_14357","ndhF","Golf333","ndhF_5_803",160222
"4663","Poa_secunda_14357","matK","Echo237","matK_1F_4R",160222
"4664","Poa_secunda_14357","atpB2","Golf333","atpB_S766R_S3",160222
"4665","Trisetum_spicatum_14358","rbcL_5","Golf326","rbcL",150807
"4666","Trisetum_spicatum_14358","ndhF2","Echo230","ndhF_803_1318",160222
"4667","Trisetum_spicatum_14358","atpB2","Golf326","atpB_S766R_S3",160222
"4668","Trisetum_spicatum_14358","ITS","Bravo52","ITS",150807
"4669","Trisetum_spicatum_14358","matK","Echo230","matK_1F_4R",160222
"4670","Trisetum_spicatum_14358","trnLF","Delta154","trn_cf",150807
"4671","Trisetum_spicatum_14358","ndhF3","Golf326","ndhF_1318_3",160222
"4672","Trisetum_spicatum_14358","matK2","Golf326","matK_3F_3R",160222
"4673","Trisetum_spicatum_14358","ndhF","Golf326","ndhF_5_803",160222
"4674","Trisetum_spicatum_14358","atpB","Echo230","atpB_S1494R_S611",160222
"4675","Trisetum_spicatum_14358","trnT","Charlie134","trn_ab",150807
"4676","Poa_fendleriana_subsp_fendleriana_14367","ndhF2","Foxtrot250","ndhF_803_1318",160222
"4677","Poa_fendleriana_subsp_fendleriana_14367","rbcL_5","Hotel346","rbcL",150807
"4678","Poa_fendleriana_subsp_fendleriana_14367","trnLF","Delta151","trn_cf",150807
"4679","Poa_fendleriana_subsp_fendleriana_14367","ndhF3","Hotel346","ndhF_1318_3",160222
"4680","Poa_fendleriana_subsp_fendleriana_14367","trnT","Delta154","trn_ab",150807
"4681","Poa_fendleriana_subsp_fendleriana_14367","matK2","Hotel346","matK_3F_3R",160222
"4682","Poa_fendleriana_subsp_fendleriana_14367","atpB","Foxtrot250","atpB_S1494R_S611",160222
"4683","Poa_fendleriana_subsp_fendleriana_14367","ITS","Bravo64","ITS",150807
"4684","Poa_fendleriana_subsp_fendleriana_14367","atpB2","Hotel346","atpB_S766R_S3",160222
"4685","Poa_fendleriana_subsp_fendleriana_14367","ndhF","Hotel346","ndhF_5_803",160222
"4686","Poa_fendleriana_subsp_fendleriana_14367","matK","Foxtrot250","matK_1F_4R",160222
"4687","Deschampsia_cespitosa_subsp_cespitosa_14407","ndhF","Hotel342","ndhF_5_803",160222
"4688","Deschampsia_cespitosa_subsp_cespitosa_14407","ndhF3","Hotel342","ndhF_1318_3",160222
"4689","Deschampsia_cespitosa_subsp_cespitosa_14407","ndhF2","Foxtrot246","ndhF_803_1318",160222
"4690","Deschampsia_cespitosa_subsp_cespitosa_14407","atpB","Foxtrot246","atpB_S1494R_S611",160222
"4691","Deschampsia_cespitosa_subsp_cespitosa_14407","trnT","Delta150","trn_ab",150807
"4692","Deschampsia_cespitosa_subsp_cespitosa_14407","matK","Foxtrot246","matK_1F_4R",160222
"4693","Deschampsia_cespitosa_subsp_cespitosa_14407","ITS","Bravo68","ITS",150807
"4694","Deschampsia_cespitosa_subsp_cespitosa_14407","atpB2","Hotel342","atpB_S766R_S3",160222
"4695","Deschampsia_cespitosa_subsp_cespitosa_14407","trnLF","Delta170","trn_cf",150807
"4696","Deschampsia_cespitosa_subsp_cespitosa_14407","matK2","Hotel342","matK_3F_3R",160222
"4697","Deschampsia_cespitosa_subsp_cespitosa_14407","rbcL_5","Hotel342","rbcL",150807
"4698","Trisetum_spicatum_14411","matK2","Hotel344","matK_3F_3R",160222
"4699","Trisetum_spicatum_14411","ITS","Bravo70","ITS",150807
"4700","Trisetum_spicatum_14411","trnLF","Delta172","trn_cf",150807
"4701","Trisetum_spicatum_14411","matK","Foxtrot248","matK_1F_4R",160222
"4702","Trisetum_spicatum_14411","ndhF2","Foxtrot248","ndhF_803_1318",160222
"4703","Trisetum_spicatum_14411","ndhF3","Hotel344","ndhF_1318_3",160222
"4704","Trisetum_spicatum_14411","atpB","Foxtrot248","atpB_S1494R_S611",160222
"4705","Trisetum_spicatum_14411","rbcL_5","Hotel344","rbcL",150807
"4706","Trisetum_spicatum_14411","atpB2","Hotel344","atpB_S766R_S3",160222
"4707","Trisetum_spicatum_14411","ndhF","Hotel344","ndhF_5_803",160222
"4708","Trisetum_spicatum_14411","trnT","Delta152","trn_ab",150807
"4709","Phleum_alpinum_14423","ITS","Bravo92","ITS",150807
"4710","Phleum_alpinum_14423","matK","Foxtrot262","matK_1F_4R",160222
"4711","Phleum_alpinum_14423","atpB2","Hotel358","atpB_S766R_S3",160222
"4712","Phleum_alpinum_14423","ndhF","Hotel358","ndhF_5_803",160222
"4713","Phleum_alpinum_14423","ndhF3","Hotel358","ndhF_1318_3",160222
"4714","Phleum_alpinum_14423","matK2","Hotel358","matK_3F_3R",160222
"4715","Phleum_alpinum_14423","trnLF","Delta186","trn_cf",150807
"4716","Phleum_alpinum_14423","ndhF2","Foxtrot262","ndhF_803_1318",160222
"4717","Phleum_alpinum_14423","trnT","Delta166","trn_ab",150807
"4718","Phleum_alpinum_14423","rbcL_5","Hotel358","rbcL",150807
"4719","Phleum_alpinum_14423","atpB","Foxtrot262","atpB_S1494R_S611",160222
"4720","Elymus_elymoides_14439","rbcL_5","Hotel374","rbcL",150807
"4721","Elymus_elymoides_14439","trnLF","Echo195","trn_cf",150807
"4722","Elymus_elymoides_14439","ITS","Echo197","ITS",150807
"4723","Elymus_elymoides_14439","matK","Foxtrot278","matK_1F_4R",160222
"4724","Elymus_elymoides_14439","ndhF3","Hotel374","ndhF_1318_3",160222
"4725","Elymus_elymoides_14439","ndhF2","Foxtrot278","ndhF_803_1318",160222
"4726","Elymus_elymoides_14439","matK2","Hotel374","matK_3F_3R",160222
"4727","Elymus_elymoides_14439","trnT","Delta182","trn_ab",150807
"4728","Elymus_elymoides_14439","atpB2","Hotel374","atpB_S766R_S3",160222
"4729","Elymus_elymoides_14439","ndhF","Hotel374","ndhF_5_803",160222
"4730","Elymus_elymoides_14439","atpB","Foxtrot278","atpB_S1494R_S611",160222
"4731","Penstemon_procerus_var_formosus_14447","atpB","India394","atpB_S1494R_S611",160222
"4732","Penstemon_procerus_var_formosus_14447","ndhF3","Echo202","ndhF_1318_3",160222
"4733","Penstemon_procerus_var_formosus_14447","matK2","Echo202","matK_3F_3R",160222
"4734","Penstemon_procerus_var_formosus_14447","trnLF","Echo199","trn_cf",150807
"4735","Penstemon_procerus_var_formosus_14447","ndhF","Echo202","ndhF_5_803",160222
"4736","Penstemon_procerus_var_formosus_14447","ITS","Echo209","ITS",150807
"4737","Penstemon_procerus_var_formosus_14447","trnT","Echo202","trn_ab",150807
"4738","Penstemon_procerus_var_formosus_14447","matK","Golf298","matK_1F_4R",160222
"4739","Penstemon_procerus_var_formosus_14447","ndhF2","Golf298","ndhF_803_1318",160222
"4740","Penstemon_procerus_var_formosus_14447","atpB2","Echo202","atpB_S766R_S3",160222
"4741","Penstemon_procerus_var_formosus_14447","rbcL_5","Echo202","rbcL",150807
"4742","Poa_secunda_14462","trnLF","Echo222","trn_cf",150807
"4743","Poa_secunda_14462","atpB2","Echo210","atpB_S766R_S3",160222
"4744","Poa_secunda_14462","ndhF2","Golf306","ndhF_803_1318",160222
"4745","Poa_secunda_14462","trnT","Echo210","trn_ab",150807
"4746","Poa_secunda_14462","ndhF3","Echo210","ndhF_1318_3",160222
"4747","Poa_secunda_14462","matK","Golf306","matK_1F_4R",160222
"4748","Poa_secunda_14462","matK2","Echo210","matK_3F_3R",160222
"4749","Poa_secunda_14462","atpB","India402","atpB_S1494R_S611",160222
"4750","Poa_secunda_14462","ndhF","Echo210","ndhF_5_803",160222
"4751","Poa_secunda_14462","rbcL_5","Echo210","rbcL",150807
"4752","Poa_secunda_14462","ITS","Echo224","ITS",150807
"4753","Trisetum_spicatum_14463","atpB2","Echo218","atpB_S766R_S3",160222
"4754","Trisetum_spicatum_14463","matK","Golf314","matK_1F_4R",160222
"4755","Trisetum_spicatum_14463","ndhF3","Echo218","ndhF_1318_3",160222
"4756","Trisetum_spicatum_14463","trnT","Echo218","trn_ab",150807
"4757","Trisetum_spicatum_14463","ndhF","Echo218","ndhF_5_803",160222
"4758","Trisetum_spicatum_14463","rbcL_5","Echo218","rbcL",150807
"4759","Trisetum_spicatum_14463","ITS","Echo225","ITS",150807
"4760","Trisetum_spicatum_14463","atpB","India410","atpB_S1494R_S611",160222
"4761","Trisetum_spicatum_14463","matK2","Echo218","matK_3F_3R",160222
"4762","Trisetum_spicatum_14463","trnLF","Echo215","trn_cf",150807
"4763","Trisetum_spicatum_14463","ndhF2","Golf314","ndhF_803_1318",160222
"4764","Senecio_residifolius_14579","matK2","Echo234","matK_3F_3R",160222
"4765","Senecio_residifolius_14579","matK","Golf330","matK_1F_4R",160222
"4766","Senecio_residifolius_14579","trnLF","Echo231","trn_cf",150807
"4767","Senecio_residifolius_14579","ndhF3","Echo234","ndhF_1318_3",160222
"4768","Senecio_residifolius_14579","atpB","India426","atpB_S1494R_S611",160222
"4769","Senecio_residifolius_14579","ndhF2","Golf330","ndhF_803_1318",160222
"4770","Senecio_residifolius_14579","ndhF","Echo234","ndhF_5_803",160222
"4771","Senecio_residifolius_14579","rbcL_5","Echo234","rbcL",150807
"4772","Senecio_residifolius_14579","trnT","Echo234","trn_ab",150807
"4773","Senecio_residifolius_14579","atpB2","Echo234","atpB_S766R_S3",160222
"4774","Senecio_residifolius_14579","ITS","Foxtrot249","ITS",150807
"4775","Deschampsia_cespitosa_subsp_cespitosa_14585","rbcL_5","Echo237","rbcL",150807
"4776","Deschampsia_cespitosa_subsp_cespitosa_14585","atpB2","Echo237","atpB_S766R_S3",160222
"4777","Deschampsia_cespitosa_subsp_cespitosa_14585","ITS","Foxtrot252","ITS",150807
"4778","Deschampsia_cespitosa_subsp_cespitosa_14585","trnT","Echo237","trn_ab",150807
"4779","Deschampsia_cespitosa_subsp_cespitosa_14585","matK2","Echo237","matK_3F_3R",160222
"4780","Deschampsia_cespitosa_subsp_cespitosa_14585","ndhF2","Golf333","ndhF_803_1318",160222
"4781","Deschampsia_cespitosa_subsp_cespitosa_14585","ndhF","Echo237","ndhF_5_803",160222
"4782","Deschampsia_cespitosa_subsp_cespitosa_14585","matK","Golf333","matK_1F_4R",160222
"4783","Deschampsia_cespitosa_subsp_cespitosa_14585","atpB","India429","atpB_S1494R_S611",160222
"4784","Deschampsia_cespitosa_subsp_cespitosa_14585","ndhF3","Echo237","ndhF_1318_3",160222
"4785","Deschampsia_cespitosa_subsp_cespitosa_14585","trnLF","Foxtrot250","trn_cf",150807
"4786","Phleum_alpinum_14594","trnT","Foxtrot242","trn_ab",150807
"4787","Phleum_alpinum_14594","ndhF","Foxtrot242","ndhF_5_803",160222
"4788","Phleum_alpinum_14594","matK","Hotel338","matK_1F_4R",160222
"4789","Phleum_alpinum_14594","atpB2","Foxtrot242","atpB_S766R_S3",160222
"4790","Phleum_alpinum_14594","matK2","Foxtrot242","matK_3F_3R",160222
"4791","Phleum_alpinum_14594","ndhF2","Hotel338","ndhF_803_1318",160222
"4792","Phleum_alpinum_14594","ITS","Foxtrot257","ITS",150807
"4793","Phleum_alpinum_14594","atpB","Juliett434","atpB_S1494R_S611",160222
"4794","Phleum_alpinum_14594","rbcL_5","Foxtrot242","rbcL",150807
"4795","Phleum_alpinum_14594","trnLF","Foxtrot247","trn_cf",150807
"4796","Phleum_alpinum_14594","ndhF3","Foxtrot242","ndhF_1318_3",160222
"4797","Elymus_elymoides_14636","ndhF2","Hotel375","ndhF_803_1318",160222
"4798","Elymus_elymoides_14636","ndhF","Foxtrot279","ndhF_5_803",160222
"4799","Elymus_elymoides_14636","trnT","Foxtrot279","trn_ab",150807
"4800","Elymus_elymoides_14636","trnLF","Kilo492","trn_cf",150807
"4801","Elymus_elymoides_14636","matK","Hotel375","matK_1F_4R",160222
"4802","Elymus_elymoides_14636","rbcL_5","Foxtrot279","rbcL",150807
"4803","Elymus_elymoides_14636","atpB","Juliett471","atpB_S1494R_S611",160222
"4804","Elymus_elymoides_14636","matK2","Foxtrot279","matK_3F_3R",160222
"4805","Elymus_elymoides_14636","ndhF3","Foxtrot279","ndhF_1318_3",160222
"4806","Elymus_elymoides_14636","ITS","Kilo494","ITS",160222
"4807","Elymus_elymoides_14636","atpB2","Foxtrot279","atpB_S766R_S3",160222
"4808","Trisetum_spicatum_14639","ndhF2","India385","ndhF_803_1318",160222
"4809","Trisetum_spicatum_14639","trnLF","Kilo486","trn_cf",150807
"4810","Trisetum_spicatum_14639","matK2","Charlie97","matK_3F_3R",160222
"4811","Trisetum_spicatum_14639","matK","India385","matK_1F_4R",160222
"4812","Trisetum_spicatum_14639","rbcL_5","Alpha1","rbcL",150807
"4813","Trisetum_spicatum_14639","atpB2","Charlie97","atpB_S766R_S3",160222
"4814","Trisetum_spicatum_14639","ndhF3","Charlie97","ndhF_1318_3",160222
"4815","Trisetum_spicatum_14639","ITS","Kilo488","ITS",160222
"4816","Trisetum_spicatum_14639","atpB","Kilo481","atpB_S1494R_S611",160222
"4817","Trisetum_spicatum_14639","trnT","India385","trn_ab",150807
"4818","Trisetum_spicatum_14639","ndhF","Charlie97","ndhF_5_803",160222
"4819","Festuca_brachyphylla_subsp_brachyphylla_14640","rbcL_5","Alpha9","rbcL",150807
"4820","Festuca_brachyphylla_subsp_brachyphylla_14640","matK","India393","matK_1F_4R",160222
"4821","Festuca_brachyphylla_subsp_brachyphylla_14640","ndhF","Charlie105","ndhF_5_803",160222
"4822","Festuca_brachyphylla_subsp_brachyphylla_14640","trnT","India393","trn_ab",150807
"4823","Festuca_brachyphylla_subsp_brachyphylla_14640","ndhF3","Charlie105","ndhF_1318_3",160222
"4824","Festuca_brachyphylla_subsp_brachyphylla_14640","atpB2","Charlie105","atpB_S766R_S3",160222
"4825","Festuca_brachyphylla_subsp_brachyphylla_14640","matK2","Charlie105","matK_3F_3R",160222
"4826","Festuca_brachyphylla_subsp_brachyphylla_14640","ndhF2","India393","ndhF_803_1318",160222
"4827","Festuca_brachyphylla_subsp_brachyphylla_14640","ITS","Kilo496","ITS",160222
"4828","Festuca_brachyphylla_subsp_brachyphylla_14640","atpB","Kilo489","atpB_S1494R_S611",160222
"4829","Festuca_brachyphylla_subsp_brachyphylla_14640","trnLF","Kilo494","trn_cf",150807
"4830","Calamagrostis_purpurescens_14641","trnT","India386","trn_ab",150807
"4831","Calamagrostis_purpurescens_14641","matK","India386","matK_1F_4R",160222
"4832","Calamagrostis_purpurescens_14641","atpB","Kilo482","atpB_S1494R_S611",160222
"4833","Calamagrostis_purpurescens_14641","trnLF","Kilo487","trn_cf",150807
"4834","Calamagrostis_purpurescens_14641","rbcL_5","Alpha2","rbcL",150807
"4835","Calamagrostis_purpurescens_14641","ndhF","Charlie98","ndhF_5_803",160222
"4836","Calamagrostis_purpurescens_14641","matK2","Charlie98","matK_3F_3R",160222
"4837","Calamagrostis_purpurescens_14641","ITS","Kilo497","ITS",160222
"4838","Calamagrostis_purpurescens_14641","atpB2","Charlie98","atpB_S766R_S3",160222
"4839","Calamagrostis_purpurescens_14641","ndhF2","India386","ndhF_803_1318",160222
"4840","Calamagrostis_purpurescens_14641","ndhF3","Charlie98","ndhF_1318_3",160222
"4841","Poa_secunda_14642","atpB2","Charlie106","atpB_S766R_S3",160222
"4842","Poa_secunda_14642","matK2","Charlie106","matK_3F_3R",160222
"4843","Poa_secunda_14642","matK","India394","matK_1F_4R",160222
"4844","Poa_secunda_14642","ndhF3","Charlie106","ndhF_1318_3",160222
"4845","Poa_secunda_14642","trnLF","Kilo495","trn_cf",150807
"4846","Poa_secunda_14642","ndhF2","India394","ndhF_803_1318",160222
"4847","Poa_secunda_14642","ndhF","Charlie106","ndhF_5_803",160222
"4848","Poa_secunda_14642","ITS","Kilo505","ITS",160222
"4849","Poa_secunda_14642","atpB","Kilo490","atpB_S1494R_S611",160222
"4850","Poa_secunda_14642","rbcL_5","Alpha10","rbcL",150807
"4851","Poa_secunda_14642","trnT","India394","trn_ab",150807
"4852","Poa_secunda_14643","atpB","Kilo483","atpB_S1494R_S611",160222
"4853","Poa_secunda_14643","trnLF","Kilo488","trn_cf",150807
"4854","Poa_secunda_14643","atpB2","Charlie99","atpB_S766R_S3",160222
"4855","Poa_secunda_14643","matK2","Charlie99","matK_3F_3R",160222
"4856","Poa_secunda_14643","ndhF2","India387","ndhF_803_1318",160222
"4857","Poa_secunda_14643","ndhF3","Charlie99","ndhF_1318_3",160222
"4858","Poa_secunda_14643","rbcL_5","Alpha3","rbcL",150807
"4859","Poa_secunda_14643","trnT","India387","trn_ab",150807
"4860","Poa_secunda_14643","matK","India387","matK_1F_4R",160222
"4861","Poa_secunda_14643","ndhF","Charlie99","ndhF_5_803",160222
"4862","Poa_secunda_14643","ITS","Kilo498","ITS",160222
"4863","Trisetum_spicatum_14652","trnLF","Kilo508","trn_cf",150807
"4864","Trisetum_spicatum_14652","ndhF3","Charlie111","ndhF_1318_3",160222
"4865","Trisetum_spicatum_14652","ndhF2","India399","ndhF_803_1318",160222
"4866","Trisetum_spicatum_14652","matK","India399","matK_1F_4R",160222
"4867","Trisetum_spicatum_14652","atpB2","Charlie111","atpB_S766R_S3",160222
"4868","Trisetum_spicatum_14652","ITS","Kilo510","ITS",160222
"4869","Trisetum_spicatum_14652","rbcL_5","Alpha15","rbcL",150807
"4870","Trisetum_spicatum_14652","matK2","Charlie111","matK_3F_3R",160222
"4871","Trisetum_spicatum_14652","atpB","Kilo495","atpB_S1494R_S611",160222
